,open,close,high,low,value,volume,begin,end
1275,94.5,94.54,95.48,94.13,11994532572.0,126515990,2012-08-29 00:00:00,2012-08-29 23:59:59
1276,94.39,93.49,94.79,93.41,7364655054.8,78356390,2012-08-30 00:00:00,2012-08-30 23:59:59
1277,93.61,93.16,94.18,93.0,8057623350.7,86066010,2012-08-31 00:00:00,2012-08-31 23:59:59
1278,93.2,94.08,94.5,93.17,5619883058.0,59763380,2012-09-03 00:00:00,2012-09-03 23:59:59
1279,94.15,93.09,94.73,93.03,7275705981.0,77520910,2012-09-04 00:00:00,2012-09-04 23:59:59
1280,92.86,92.85,93.13,92.22,8629738231.9,93166920,2012-09-05 00:00:00,2012-09-05 23:59:59
1281,93.27,93.95,94.17,92.45,13440614275.0,143877140,2012-09-06 00:00:00,2012-09-06 23:59:59
1282,94.32,93.86,95.76,93.62,15036535503.7,158549880,2012-09-07 00:00:00,2012-09-07 23:59:59
1283,93.6,94.44,94.61,93.28,7469127069.0,79357240,2012-09-10 00:00:00,2012-09-10 23:59:59
1284,93.7,94.03,94.24,93.37,7236620694.7,77186830,2012-09-11 00:00:00,2012-09-11 23:59:59
1285,94.3,93.58,94.49,93.4,8912116467.2,94913420,2012-09-12 00:00:00,2012-09-12 23:59:59
1286,93.36,92.75,93.71,92.4,7521991944.1,80882070,2012-09-13 00:00:00,2012-09-13 23:59:59
1287,95.0,97.05,98.09,94.77,23993544213.1,249373220,2012-09-14 00:00:00,2012-09-14 23:59:59
1288,96.32,95.57,96.38,94.48,20569704283.7,215450280,2012-09-17 00:00:00,2012-09-17 23:59:59
1289,95.01,94.75,96.67,94.57,13962709796.2,146341080,2012-09-18 00:00:00,2012-09-18 23:59:59
1290,94.8,93.78,95.28,92.81,29496647249.0,314614770,2012-09-19 00:00:00,2012-09-19 23:59:59
1291,93.15,93.77,93.97,92.62,12636264284.5,135170300,2012-09-20 00:00:00,2012-09-20 23:59:59
1292,94.48,94.16,94.6,93.58,10355403288.1,110055620,2012-09-21 00:00:00,2012-09-21 23:59:59
1293,93.8,94.17,94.2,93.33,6592074760.2,70281780,2012-09-24 00:00:00,2012-09-24 23:59:59
1294,94.35,93.75,94.46,93.46,8171287199.5,86913310,2012-09-25 00:00:00,2012-09-25 23:59:59
1295,93.0,90.75,93.14,90.56,11285927252.3,122383640,2012-09-26 00:00:00,2012-09-26 23:59:59
1296,91.48,90.07,91.64,89.45,11568040580.6,128304760,2012-09-27 00:00:00,2012-09-27 23:59:59
1297,90.97,90.99,91.3,90.23,10511738607.2,115659920,2012-09-28 00:00:00,2012-09-28 23:59:59
1298,90.61,92.33,92.34,90.61,8888939973.7,96865770,2012-10-01 00:00:00,2012-10-01 23:59:59
1299,92.0,91.9,92.24,91.14,8462433488.1,92216290,2012-10-02 00:00:00,2012-10-02 23:59:59
1300,91.52,91.92,92.64,90.94,8474359569.5,92187360,2012-10-03 00:00:00,2012-10-03 23:59:59
1301,92.37,91.47,92.47,90.75,8077876462.4,88357530,2012-10-04 00:00:00,2012-10-04 23:59:59
1302,92.02,93.02,93.52,91.71,9791280948.4,105435230,2012-10-05 00:00:00,2012-10-05 23:59:59
1303,92.7,92.6,92.89,92.2,6284569230.1,67933360,2012-10-08 00:00:00,2012-10-08 23:59:59
1304,92.99,92.63,93.08,92.06,6195923237.6,66845380,2012-10-09 00:00:00,2012-10-09 23:59:59
1305,92.25,92.29,92.47,91.82,7074674662.1,76743700,2012-10-10 00:00:00,2012-10-10 23:59:59
1306,91.8,92.64,92.95,91.8,6221712427.6,67188530,2012-10-11 00:00:00,2012-10-11 23:59:59
1307,92.5,91.5,92.57,91.25,5926986050.7,64442000,2012-10-12 00:00:00,2012-10-12 23:59:59
1308,91.5,91.28,92.27,90.95,5537109723.1,60382100,2012-10-15 00:00:00,2012-10-15 23:59:59
1309,92.1,92.19,92.2,91.11,6389576806.5,69671940,2012-10-16 00:00:00,2012-10-16 23:59:59
1310,92.2,93.12,93.31,92.1,8133079420.4,87599870,2012-10-17 00:00:00,2012-10-17 23:59:59
1311,93.23,93.7,94.07,93.18,8227688426.4,87822570,2012-10-18 00:00:00,2012-10-18 23:59:59
1312,93.45,93.19,93.65,92.72,5092242064.7,54653190,2012-10-19 00:00:00,2012-10-19 23:59:59
1313,92.7,94.1,94.38,92.6,6963483844.7,74302250,2012-10-22 00:00:00,2012-10-22 23:59:59
1314,93.81,93.59,94.06,93.07,7704064722.9,82362330,2012-10-23 00:00:00,2012-10-23 23:59:59
1315,94.03,93.38,94.2,92.8,6616890479.1,70765510,2012-10-24 00:00:00,2012-10-24 23:59:59
1316,93.29,92.89,93.83,92.76,5226378804.7,56074380,2012-10-25 00:00:00,2012-10-25 23:59:59
1317,92.2,91.95,92.31,91.36,6835839246.4,74421830,2012-10-26 00:00:00,2012-10-26 23:59:59
1318,91.65,91.7,92.19,91.12,3914499585.2,42768390,2012-10-29 00:00:00,2012-10-29 23:59:59
1319,91.3,91.2,92.25,91.12,4915052336.2,53669620,2012-10-30 00:00:00,2012-10-30 23:59:59
1320,91.27,91.79,92.2,91.2,4782770155.2,52078220,2012-10-31 00:00:00,2012-10-31 23:59:59
1321,91.6,91.84,92.06,90.2,6858175450.5,75235560,2012-11-01 00:00:00,2012-11-01 23:59:59
1322,91.99,91.95,92.64,91.48,6066439959.6,65873010,2012-11-02 00:00:00,2012-11-02 23:59:59
1323,91.82,91.34,91.92,91.11,4114555066.2,44943440,2012-11-06 00:00:00,2012-11-06 23:59:59
1324,91.75,89.95,91.77,89.71,6801437364.1,74823010,2012-11-07 00:00:00,2012-11-07 23:59:59
1325,89.25,86.34,89.89,85.9,14482125617.1,165131550,2012-11-08 00:00:00,2012-11-08 23:59:59
1326,86.0,85.8,86.32,84.82,8130770914.1,95025380,2012-11-09 00:00:00,2012-11-09 23:59:59
1327,86.02,86.78,86.95,85.25,5124087703.7,59443610,2012-11-12 00:00:00,2012-11-12 23:59:59
1328,86.34,84.31,86.34,84.05,8447672305.5,99054530,2012-11-13 00:00:00,2012-11-13 23:59:59
1329,85.1,84.72,85.5,83.75,7861193759.6,92902150,2012-11-14 00:00:00,2012-11-14 23:59:59
1330,84.0,86.09,86.36,83.85,5983064157.9,70310980,2012-11-15 00:00:00,2012-11-15 23:59:59
1331,85.89,85.98,86.61,85.21,5539894579.2,64487940,2012-11-16 00:00:00,2012-11-16 23:59:59
1332,86.61,87.34,87.6,86.12,6886273737.5,79184100,2012-11-19 00:00:00,2012-11-19 23:59:59
1333,87.4,87.0,87.75,86.68,4459686349.9,51272950,2012-11-20 00:00:00,2012-11-20 23:59:59
1334,86.5,87.88,88.07,86.1,5236712407.5,59972480,2012-11-21 00:00:00,2012-11-21 23:59:59
1335,88.01,88.01,88.28,87.3,4600951676.6,52442710,2012-11-22 00:00:00,2012-11-22 23:59:59
1336,88.28,89.31,89.41,88.17,6593186339.3,74279650,2012-11-23 00:00:00,2012-11-23 23:59:59
1337,89.44,89.2,90.13,89.02,6011764751.8,67160860,2012-11-26 00:00:00,2012-11-26 23:59:59
1338,89.62,89.2,89.84,88.9,4621705730.8,51715520,2012-11-27 00:00:00,2012-11-27 23:59:59
1339,88.77,87.73,88.79,87.4,7765089982.0,88213390,2012-11-28 00:00:00,2012-11-28 23:59:59
1340,88.9,87.91,88.9,87.73,5713338053.5,64675400,2012-11-29 00:00:00,2012-11-29 23:59:59
1341,87.76,91.41,91.6,87.3,21065938972.1,233229880,2012-11-30 00:00:00,2012-11-30 23:59:59
1342,91.41,92.8,92.8,90.84,8890604099.6,96786480,2012-12-03 00:00:00,2012-12-03 23:59:59
1343,92.2,91.84,92.61,91.57,6239502767.8,67729150,2012-12-04 00:00:00,2012-12-04 23:59:59
1344,92.3,93.83,93.95,92.17,9341706476.1,99995520,2012-12-05 00:00:00,2012-12-05 23:59:59
1345,93.71,93.58,94.11,93.1,5844193591.5,62369850,2012-12-06 00:00:00,2012-12-06 23:59:59
1346,93.75,93.2,93.85,92.02,8401995408.1,90578870,2012-12-07 00:00:00,2012-12-07 23:59:59
1347,93.4,93.59,94.19,92.77,6724117893.5,72022760,2012-12-10 00:00:00,2012-12-10 23:59:59
1348,93.59,93.52,93.87,93.11,4998376364.1,53455990,2012-12-11 00:00:00,2012-12-11 23:59:59
1349,93.76,93.86,94.1,93.6,4628894230.2,49309880,2012-12-12 00:00:00,2012-12-12 23:59:59
1350,93.63,93.39,93.84,92.68,6397391779.3,68690570,2012-12-13 00:00:00,2012-12-13 23:59:59
1351,93.29,93.42,93.86,93.03,4440045221.5,47556860,2012-12-14 00:00:00,2012-12-14 23:59:59
1352,93.53,93.54,93.6,93.01,4191240565.4,44895400,2012-12-17 00:00:00,2012-12-17 23:59:59
1353,94.0,95.11,95.3,93.94,7727240326.8,81438130,2012-12-18 00:00:00,2012-12-18 23:59:59
1354,95.38,94.53,96.03,94.45,7282620046.6,76536940,2012-12-19 00:00:00,2012-12-19 23:59:59
1355,94.0,94.69,94.85,93.6,5895312629.9,62420680,2012-12-20 00:00:00,2012-12-20 23:59:59
1356,93.52,93.5,93.99,93.17,4791571261.5,51219970,2012-12-21 00:00:00,2012-12-21 23:59:59
1357,93.21,92.5,93.21,92.33,3350883468.8,36121680,2012-12-24 00:00:00,2012-12-24 23:59:59
1358,92.76,92.38,93.11,92.38,1850676456.0,19963590,2012-12-25 00:00:00,2012-12-25 23:59:59
1359,92.39,92.35,92.55,91.6,2792393601.5,30263790,2012-12-26 00:00:00,2012-12-26 23:59:59
1360,92.48,92.82,93.51,92.22,3734797324.6,40300900,2012-12-27 00:00:00,2012-12-27 23:59:59
1361,92.9,92.94,93.34,92.4,3744638058.9,40330670,2012-12-28 00:00:00,2012-12-28 23:59:59
1362,96.5,98.37,98.5,96.12,9093397739.9,93018220,2013-01-08 00:00:00,2013-01-08 23:59:59
1363,98.4,98.23,98.65,97.81,5928546326.1,60381320,2013-01-09 00:00:00,2013-01-09 23:59:59
1364,98.3,98.41,98.55,97.96,4726070582.6,48070490,2013-01-10 00:00:00,2013-01-10 23:59:59
1365,98.8,99.56,99.76,98.48,7187639677.4,72444300,2013-01-11 00:00:00,2013-01-11 23:59:59
1366,99.72,100.99,101.27,99.57,8438667835.0,83905910,2013-01-14 00:00:00,2013-01-14 23:59:59
1367,100.61,99.85,101.0,99.78,8040181199.0,80028950,2013-01-15 00:00:00,2013-01-15 23:59:59
1368,99.85,99.97,100.13,99.19,6756682794.8,67772490,2013-01-16 00:00:00,2013-01-16 23:59:59
1369,99.9,101.15,101.33,99.54,8449068548.5,83900990,2013-01-17 00:00:00,2013-01-17 23:59:59
1370,101.5,103.48,103.55,101.5,11317724911.2,110211790,2013-01-18 00:00:00,2013-01-18 23:59:59
1371,103.5,103.64,103.95,102.78,8043421900.8,77699540,2013-01-21 00:00:00,2013-01-21 23:59:59
1372,103.7,102.35,103.85,102.07,8788875916.0,85613360,2013-01-22 00:00:00,2013-01-22 23:59:59
1373,102.73,103.45,103.65,102.18,9466960574.1,91850150,2013-01-23 00:00:00,2013-01-23 23:59:59
1374,103.07,102.48,103.07,101.92,8365992658.1,81708620,2013-01-24 00:00:00,2013-01-24 23:59:59
1375,102.4,103.67,103.85,101.93,9001257843.3,87251770,2013-01-25 00:00:00,2013-01-25 23:59:59
1376,103.96,106.9,107.12,103.93,14925014462.7,141249630,2013-01-28 00:00:00,2013-01-28 23:59:59
1377,107.2,106.55,108.3,106.15,14082187310.8,131445070,2013-01-29 00:00:00,2013-01-29 23:59:59
1378,107.2,107.8,108.47,106.95,13067495888.5,121194220,2013-01-30 00:00:00,2013-01-30 23:59:59
1379,107.41,109.59,109.64,106.62,22342871670.9,205604760,2013-01-31 00:00:00,2013-01-31 23:59:59
1380,109.54,108.36,110.47,107.77,12492952149.5,114548780,2013-02-01 00:00:00,2013-02-01 23:59:59
1381,108.79,107.2,109.15,107.2,7562810037.3,69878080,2013-02-04 00:00:00,2013-02-04 23:59:59
1382,106.8,107.75,108.15,106.67,5948008802.3,55367010,2013-02-05 00:00:00,2013-02-05 23:59:59
1383,108.29,106.8,110.08,106.39,11098225070.1,102458360,2013-02-06 00:00:00,2013-02-06 23:59:59
1384,106.72,105.65,107.29,105.23,9573909644.7,90215330,2013-02-07 00:00:00,2013-02-07 23:59:59
1385,105.99,107.08,107.63,105.01,8521897971.3,80301560,2013-02-08 00:00:00,2013-02-08 23:59:59
1386,107.01,107.04,108.45,107.0,6260106051.3,58149330,2013-02-11 00:00:00,2013-02-11 23:59:59
1387,106.54,108.48,109.24,106.54,11502745622.0,106179170,2013-02-12 00:00:00,2013-02-12 23:59:59
1388,109.16,108.8,109.34,107.8,7990494942.7,73513340,2013-02-13 00:00:00,2013-02-13 23:59:59
1389,108.7,107.62,111.5,107.27,15396411214.2,140876070,2013-02-14 00:00:00,2013-02-14 23:59:59
1390,107.89,105.08,107.98,105.05,10457387730.9,98640570,2013-02-15 00:00:00,2013-02-15 23:59:59
1391,105.12,106.23,106.38,104.38,6839064427.2,64926220,2013-02-18 00:00:00,2013-02-18 23:59:59
1392,106.06,108.73,108.77,105.94,8956099326.9,83376300,2013-02-19 00:00:00,2013-02-19 23:59:59
1393,108.9,107.82,109.0,107.0,8253121780.7,76411420,2013-02-20 00:00:00,2013-02-20 23:59:59
1394,106.31,106.74,106.89,105.49,8410596584.5,79182010,2013-02-21 00:00:00,2013-02-21 23:59:59
1395,107.0,106.12,107.48,105.95,5490268415.3,51473030,2013-02-22 00:00:00,2013-02-22 23:59:59
1396,106.3,106.61,107.0,105.61,4606377445.9,43229580,2013-02-25 00:00:00,2013-02-25 23:59:59
1397,105.38,104.14,105.38,103.44,9896621350.2,94812160,2013-02-26 00:00:00,2013-02-26 23:59:59
1398,104.4,103.45,104.76,102.85,6181813230.9,59551830,2013-02-27 00:00:00,2013-02-27 23:59:59
1399,104.3,104.57,104.8,103.53,7206610018.6,69121850,2013-02-28 00:00:00,2013-02-28 23:59:59
1400,104.0,103.09,104.29,102.6,6283066289.6,60711070,2013-03-01 00:00:00,2013-03-01 23:59:59
1401,102.8,102.9,103.43,102.15,5387722061.0,52460180,2013-03-04 00:00:00,2013-03-04 23:59:59
1402,103.66,103.91,104.44,103.29,8654334348.8,83270600,2013-03-05 00:00:00,2013-03-05 23:59:59
1403,104.4,105.33,105.89,104.29,6847708388.3,65084620,2013-03-06 00:00:00,2013-03-06 23:59:59
1404,105.35,105.31,105.96,104.91,4880958974.5,46280380,2013-03-07 00:00:00,2013-03-07 23:59:59
1405,106.11,106.78,107.48,106.11,8632613248.2,80720440,2013-03-11 00:00:00,2013-03-11 23:59:59
1406,106.88,106.07,107.08,105.61,6206250023.6,58453010,2013-03-12 00:00:00,2013-03-12 23:59:59
1407,105.75,104.43,106.05,104.36,7363533930.8,69928090,2013-03-13 00:00:00,2013-03-13 23:59:59
1408,104.43,104.81,105.55,103.75,7415653946.6,70817130,2013-03-14 00:00:00,2013-03-14 23:59:59
1409,105.6,104.42,105.94,104.05,7042160868.4,66847700,2013-03-15 00:00:00,2013-03-15 23:59:59
1410,102.5,100.46,102.59,99.3,14025342707.8,139264040,2013-03-18 00:00:00,2013-03-18 23:59:59
1411,100.46,99.72,101.3,98.86,11295170203.5,112775060,2013-03-19 00:00:00,2013-03-19 23:59:59
1412,99.5,102.38,102.44,99.43,12787450774.6,126361810,2013-03-20 00:00:00,2013-03-20 23:59:59
1413,102.8,101.7,103.52,101.57,8592153882.7,83767320,2013-03-21 00:00:00,2013-03-21 23:59:59
1414,101.04,99.37,101.19,99.21,9697895152.4,97056470,2013-03-22 00:00:00,2013-03-22 23:59:59
1415,100.48,98.7,101.18,98.44,8335189033.2,83351250,2013-03-25 00:00:00,2013-03-25 23:59:59
1416,98.73,97.11,99.3,96.81,11714972813.8,119768650,2013-03-26 00:00:00,2013-03-26 23:59:59
1417,97.98,96.87,98.07,95.7,12140233876.0,125873080,2013-03-27 00:00:00,2013-03-27 23:59:59
1418,96.37,98.6,98.74,95.35,12080055823.5,123599190,2013-03-28 00:00:00,2013-03-28 23:59:59
1419,98.99,98.86,99.32,98.22,2479173203.6,25099990,2013-03-29 00:00:00,2013-03-29 23:59:59
1420,98.25,98.03,99.49,97.75,3972353382.9,40317820,2013-04-01 00:00:00,2013-04-01 23:59:59
1421,98.04,99.12,99.42,97.79,8184146085.1,82899440,2013-04-02 00:00:00,2013-04-02 23:59:59
1422,99.03,99.46,99.67,98.6,6589367978.3,66440260,2013-04-03 00:00:00,2013-04-03 23:59:59
1423,98.86,99.93,101.1,98.34,9663188225.5,96675530,2013-04-04 00:00:00,2013-04-04 23:59:59
1424,99.95,99.26,100.7,98.36,6914504901.9,69637880,2013-04-05 00:00:00,2013-04-05 23:59:59
1425,99.77,100.47,100.79,99.66,5359932178.6,53432410,2013-04-08 00:00:00,2013-04-08 23:59:59
1426,101.12,102.5,102.69,100.65,6872723319.6,67455290,2013-04-09 00:00:00,2013-04-09 23:59:59
1427,103.0,103.37,103.55,102.13,7858440785.1,76389700,2013-04-10 00:00:00,2013-04-10 23:59:59
1428,103.63,102.4,103.74,101.8,6467937168.2,63127020,2013-04-11 00:00:00,2013-04-11 23:59:59
1429,100.0,98.36,100.28,98.16,6290939111.8,63452680,2013-04-12 00:00:00,2013-04-12 23:59:59
1430,97.38,95.62,97.83,95.05,8827081006.4,91872480,2013-04-15 00:00:00,2013-04-15 23:59:59
1431,95.0,95.82,96.92,94.8,7593015083.6,79114270,2013-04-16 00:00:00,2013-04-16 23:59:59
1432,96.05,94.46,96.72,93.7,7306670141.2,77193560,2013-04-17 00:00:00,2013-04-17 23:59:59
1433,94.42,95.44,96.48,94.21,7045240294.4,73686310,2013-04-18 00:00:00,2013-04-18 23:59:59
1434,96.22,96.4,97.6,95.63,6259006738.9,64959290,2013-04-19 00:00:00,2013-04-19 23:59:59
1435,97.06,95.05,98.05,94.67,6007446008.6,62363220,2013-04-22 00:00:00,2013-04-22 23:59:59
1436,95.0,96.52,96.58,94.0,7017799626.8,73617450,2013-04-23 00:00:00,2013-04-23 23:59:59
1437,96.88,97.96,98.76,96.49,8849656159.3,90585880,2013-04-24 00:00:00,2013-04-24 23:59:59
1438,98.05,96.47,99.4,96.2,9012182541.7,91998510,2013-04-25 00:00:00,2013-04-25 23:59:59
1439,96.1,95.8,96.98,95.07,5758644830.4,59957310,2013-04-26 00:00:00,2013-04-26 23:59:59
1440,95.6,94.66,96.84,94.65,3873567133.9,40530500,2013-04-29 00:00:00,2013-04-29 23:59:59
1441,95.48,99.11,99.31,94.6,8810746095.2,90607000,2013-04-30 00:00:00,2013-04-30 23:59:59
1442,98.05,100.86,101.28,98.05,4948874743.0,49345740,2013-05-02 00:00:00,2013-05-02 23:59:59
1443,101.3,103.0,103.01,100.5,5367219044.7,52655330,2013-05-03 00:00:00,2013-05-03 23:59:59
1444,103.35,102.49,103.38,102.01,5291045345.6,51588540,2013-05-06 00:00:00,2013-05-06 23:59:59
1445,102.2,105.23,105.4,101.62,10906921663.5,104996430,2013-05-07 00:00:00,2013-05-07 23:59:59
1446,105.04,105.76,105.9,104.25,6309891891.6,60044960,2013-05-08 00:00:00,2013-05-08 23:59:59
1447,105.17,103.57,105.89,103.52,3384738129.1,32329670,2013-05-10 00:00:00,2013-05-10 23:59:59
1448,103.52,103.22,103.93,101.9,8661224957.6,84124260,2013-05-13 00:00:00,2013-05-13 23:59:59
1449,103.1,103.95,104.9,102.8,6193395936.9,59642740,2013-05-14 00:00:00,2013-05-14 23:59:59
1450,104.5,103.12,104.58,102.34,6509139127.0,63053590,2013-05-15 00:00:00,2013-05-15 23:59:59
1451,103.32,102.37,103.95,102.24,5669199092.7,55045550,2013-05-16 00:00:00,2013-05-16 23:59:59
1452,102.5,105.19,105.33,101.8,7716610812.5,74455950,2013-05-17 00:00:00,2013-05-17 23:59:59
1453,105.6,106.65,107.19,105.17,8099929169.6,76237300,2013-05-20 00:00:00,2013-05-20 23:59:59
1454,106.5,108.86,109.39,105.87,8337963021.9,77406660,2013-05-21 00:00:00,2013-05-21 23:59:59
1455,108.85,110.74,111.44,108.85,11727164740.8,106411260,2013-05-22 00:00:00,2013-05-22 23:59:59
1456,108.87,105.55,108.95,105.53,10071830749.5,94219990,2013-05-23 00:00:00,2013-05-23 23:59:59
1457,106.0,103.08,106.49,102.38,11280489207.9,108569620,2013-05-24 00:00:00,2013-05-24 23:59:59
1458,103.47,102.87,103.79,102.04,4890413873.7,47531440,2013-05-27 00:00:00,2013-05-27 23:59:59
1459,103.21,104.1,104.87,103.2,6908383190.4,66309630,2013-05-28 00:00:00,2013-05-28 23:59:59
1460,103.48,99.96,103.55,99.9,8568975030.3,84541590,2013-05-29 00:00:00,2013-05-29 23:59:59
1461,100.0,100.07,100.98,98.78,7944642034.1,79554460,2013-05-30 00:00:00,2013-05-30 23:59:59
1462,100.5,99.05,100.77,97.75,8530928818.1,86352420,2013-05-31 00:00:00,2013-05-31 23:59:59
1463,97.79,98.7,100.65,96.88,10112035436.8,102246100,2013-06-03 00:00:00,2013-06-03 23:59:59
1464,99.73,98.79,101.5,98.73,7975171140.7,79724570,2013-06-04 00:00:00,2013-06-04 23:59:59
1465,98.21,97.5,99.2,97.2,7902029571.3,80543680,2013-06-05 00:00:00,2013-06-05 23:59:59
1466,97.24,96.8,98.15,96.3,6400110633.6,65827520,2013-06-06 00:00:00,2013-06-06 23:59:59
1467,97.62,99.2,99.56,96.93,7853387301.0,79913150,2013-06-07 00:00:00,2013-06-07 23:59:59
1468,99.8,97.8,100.63,97.41,6789922030.0,68514380,2013-06-10 00:00:00,2013-06-10 23:59:59
1469,97.5,94.66,98.47,94.02,9255309726.3,96754930,2013-06-11 00:00:00,2013-06-11 23:59:59
1470,92.8,91.77,93.49,90.37,10975472229.0,119335820,2013-06-13 00:00:00,2013-06-13 23:59:59
1471,92.97,93.7,94.09,91.42,8217659528.0,88549740,2013-06-14 00:00:00,2013-06-14 23:59:59
1472,94.05,95.64,95.95,93.9,7547460828.1,79176990,2013-06-17 00:00:00,2013-06-17 23:59:59
1473,95.3,96.37,96.9,95.08,6142704671.2,63808010,2013-06-18 00:00:00,2013-06-18 23:59:59
1474,96.18,94.57,96.57,94.08,5996799454.9,63191980,2013-06-19 00:00:00,2013-06-19 23:59:59
1475,92.87,91.3,92.89,91.1,9473719381.1,103325670,2013-06-20 00:00:00,2013-06-20 23:59:59
1476,90.91,91.5,93.18,90.1,7363097020.1,79972720,2013-06-21 00:00:00,2013-06-21 23:59:59
1477,90.43,88.88,91.7,88.54,8288663418.6,91754450,2013-06-24 00:00:00,2013-06-24 23:59:59
1478,89.0,89.57,90.64,88.81,7958257946.1,88493130,2013-06-25 00:00:00,2013-06-25 23:59:59
1479,89.99,92.51,92.65,89.3,8636701207.3,94537680,2013-06-26 00:00:00,2013-06-26 23:59:59
1480,93.05,93.24,93.74,91.88,7116590638.0,76612830,2013-06-27 00:00:00,2013-06-27 23:59:59
1481,93.91,93.68,94.65,92.25,7637664495.6,81701190,2013-06-28 00:00:00,2013-06-28 23:59:59
1482,93.83,95.42,95.65,93.01,6274961996.2,66466070,2013-07-01 00:00:00,2013-07-01 23:59:59
1483,95.26,94.8,95.77,94.07,5248368044.6,55404680,2013-07-02 00:00:00,2013-07-02 23:59:59
1484,94.02,93.04,94.12,92.7,5192860313.8,55720100,2013-07-03 00:00:00,2013-07-03 23:59:59
1485,93.51,93.95,94.59,92.32,5478452654.2,58629700,2013-07-04 00:00:00,2013-07-04 23:59:59
1486,94.5,93.2,94.86,92.85,6488663881.0,69156910,2013-07-05 00:00:00,2013-07-05 23:59:59
1487,92.8,92.84,93.47,91.8,4969218308.4,53667990,2013-07-08 00:00:00,2013-07-08 23:59:59
1488,93.5,92.39,93.63,92.0,4491875694.4,48534400,2013-07-09 00:00:00,2013-07-09 23:59:59
1489,92.4,91.14,92.76,90.75,4761117787.5,51969480,2013-07-10 00:00:00,2013-07-10 23:59:59
1490,92.06,95.51,95.57,92.05,10558965932.0,112549270,2013-07-11 00:00:00,2013-07-11 23:59:59
1491,95.45,98.57,98.75,95.17,11649848974.4,119862270,2013-07-12 00:00:00,2013-07-12 23:59:59
1492,98.8,99.9,100.45,98.45,10521494621.6,105744860,2013-07-15 00:00:00,2013-07-15 23:59:59
1493,99.9,99.47,101.36,99.1,9040575428.7,90129290,2013-07-16 00:00:00,2013-07-16 23:59:59
1494,99.32,101.15,101.3,98.75,7185974402.5,71793100,2013-07-17 00:00:00,2013-07-17 23:59:59
1495,101.01,98.39,101.5,97.93,9648992967.5,97311180,2013-07-18 00:00:00,2013-07-18 23:59:59
1496,98.0,99.99,101.26,97.66,8363849898.0,83914140,2013-07-19 00:00:00,2013-07-19 23:59:59
1497,100.0,97.77,100.43,97.75,7217233053.9,73008260,2013-07-22 00:00:00,2013-07-22 23:59:59
1498,98.43,96.85,99.04,96.75,7380212049.6,75228480,2013-07-23 00:00:00,2013-07-23 23:59:59
1499,96.92,96.46,97.48,95.7,9498922139.2,98477810,2013-07-24 00:00:00,2013-07-24 23:59:59
1500,96.2,95.77,96.97,95.56,8228782884.1,85607870,2013-07-25 00:00:00,2013-07-25 23:59:59
1501,96.45,94.81,96.7,94.75,7649449999.6,80184350,2013-07-26 00:00:00,2013-07-26 23:59:59
1502,94.78,94.28,95.6,94.22,4339233015.9,45758900,2013-07-29 00:00:00,2013-07-29 23:59:59
1503,94.5,94.06,95.08,93.75,5458796827.3,57792160,2013-07-30 00:00:00,2013-07-30 23:59:59
1504,94.06,95.23,95.59,93.66,6079288482.2,64128810,2013-07-31 00:00:00,2013-07-31 23:59:59
1505,95.96,96.84,97.0,95.8,5447041637.9,56403880,2013-08-01 00:00:00,2013-08-01 23:59:59
1506,97.37,96.99,97.89,95.63,6189002079.0,63981400,2013-08-02 00:00:00,2013-08-02 23:59:59
1507,96.9,96.22,97.47,96.02,3857385019.4,39862480,2013-08-05 00:00:00,2013-08-05 23:59:59
1508,95.8,94.71,96.19,94.63,3864250494.4,40542700,2013-08-06 00:00:00,2013-08-06 23:59:59
1509,94.31,94.41,95.28,94.07,5016451293.0,52969490,2013-08-07 00:00:00,2013-08-07 23:59:59
1510,94.85,94.02,95.22,93.32,5024672653.2,53362390,2013-08-08 00:00:00,2013-08-08 23:59:59
1511,94.5,95.7,95.78,93.93,5652799406.5,59579140,2013-08-09 00:00:00,2013-08-09 23:59:59
1512,95.75,96.24,96.37,94.76,4828739971.9,50570300,2013-08-12 00:00:00,2013-08-12 23:59:59
1513,96.51,97.39,97.95,96.45,6449567630.4,66260480,2013-08-13 00:00:00,2013-08-13 23:59:59
1514,97.5,98.0,98.25,97.13,5411987562.7,55342200,2013-08-14 00:00:00,2013-08-14 23:59:59
1515,97.63,95.42,97.96,95.2,6348166634.9,65753530,2013-08-15 00:00:00,2013-08-15 23:59:59
1516,95.77,93.8,95.83,93.57,7305489855.2,77257220,2013-08-16 00:00:00,2013-08-16 23:59:59
